frame_id,timestamp,diameter,confidence,is_bad_data
171,6.84,171,0.9444444179534912,False
172,6.88,167,0.9722222089767456,False
173,6.92,172,0.9722222089767456,False
174,6.96,171,0.9444444179534912,False
175,7.0,170,0.9722222089767456,False
176,7.04,176,1.0,False
177,7.08,168,0.9444444179534912,False
178,7.12,172,0.9428571462631226,False
179,7.16,170,0.9722222089767456,False
180,7.2,169,1.0,False
181,7.24,172,0.9444444179534912,False
182,7.28,175,1.0,False
183,7.32,169,0.9722222089767456,False
184,7.36,170,0.9722222089767456,False
185,7.4,172,1.0,False
186,7.44,168,0.9722222089767456,False
187,7.48,177,1.0,False
188,7.5200000000000005,167,0.9117646813392639,False
189,7.5600000000000005,168,0.9722222089767456,False
190,7.6000000000000005,168,0.9714285731315613,False
191,7.640000000000001,173,1.0,False
192,7.68,174,1.0,False
193,7.72,175,1.0,False
194,7.76,164,0.9444444179534912,False
195,7.8,175,1.0,False
196,7.84,169,1.0,False
197,7.88,171,1.0,False
198,7.92,167,0.9444444179534912,False
199,7.96,170,0.9722222089767456,False
200,8.0,167,1.0,False
201,8.040000000000001,171,1.0,False
202,8.08,164,0.9444444179534912,False
203,8.120000000000001,169,0.9444444179534912,False
204,8.16,165,0.9428571462631226,False
205,8.2,160,0.9166666865348816,False
206,8.24,170,0.9166666865348816,False
207,8.28,160,0.9444444179534912,False
208,8.32,161,0.9444444179534912,False
209,8.36,157,0.9166666865348816,False
210,8.4,158,0.9444444179534912,False
211,8.44,157,0.9428571462631226,False
212,8.48,164,0.9714285731315613,False
213,8.52,166,0.8823529481887817,True
214,8.56,147,0.9444444179534912,False
215,8.6,149,0.8611111044883728,True
216,8.64,143,0.8888888955116272,True
217,8.68,127,0.8333333134651184,True
218,8.72,115,0.8333333134651184,True
219,8.76,115,0.8611111044883728,True
220,8.8,110,0.8285714387893677,True
221,8.84,110,0.8333333134651184,True
222,8.88,165,0.6764705777168274,True
223,8.92,106,0.8333333134651184,True
224,8.96,166,0.1111111119389534,True
225,9.0,127,0.6944444179534912,True
226,9.040000000000001,104,0.8571428656578064,True
227,9.08,104,0.8611111044883728,True
228,9.120000000000001,115,0.7428571581840515,True
229,9.16,275,0.6111111044883728,True
230,9.200000000000001,371,0.3055555522441864,True
231,9.24,115,0.8333333134651184,True
232,9.28,111,0.9444444179534912,False
233,9.32,114,0.9166666865348816,False
234,9.36,119,0.9166666865348816,False
235,9.4,109,0.8333333134651184,True
236,9.44,120,0.9722222089767456,False
237,9.48,124,1.0,False
238,9.52,108,0.7058823704719543,True
239,9.56,127,0.9444444179534912,False
240,9.6,126,0.9142857193946838,False
241,9.64,135,0.9722222089767456,False
242,9.68,127,0.9428571462631226,False
243,9.72,125,0.7714285850524902,True
244,9.76,135,0.9166666865348816,False
245,9.8,127,0.9444444179534912,False
246,9.84,132,0.9166666865348816,False
247,9.88,125,0.9166666865348816,False
248,9.92,134,0.8888888955116272,True
249,9.96,133,0.9166666865348816,False
250,10.0,131,0.9444444179534912,False
251,10.040000000000001,131,0.7777777910232544,True
252,10.08,146,0.9428571462631226,False
253,10.120000000000001,142,0.8888888955116272,True
254,10.16,148,0.9166666865348816,False
255,10.200000000000001,130,0.6666666865348816,True
256,10.24,141,0.9444444179534912,False
257,10.28,148,0.9142857193946838,False
258,10.32,142,0.9444444179534912,False
259,10.36,142,1.0,False
260,10.4,145,1.0,False
261,10.44,139,0.9444444179534912,False
262,10.48,139,1.0,False
263,10.52,145,1.0,False
264,10.56,146,1.0,False
265,10.6,146,1.0,False
266,10.64,145,0.9428571462631226,False
267,10.68,142,0.9444444179534912,False
268,10.72,143,0.9428571462631226,False
269,10.76,137,0.7222222089767456,True
270,10.8,132,0.75,True
271,10.84,134,0.75,True
272,10.88,154,0.8611111044883728,True
273,10.92,132,0.7222222089767456,True
274,10.96,133,0.6944444179534912,True
275,11.0,137,0.7142857313156128,True
276,11.040000000000001,135,0.7058823704719543,True
277,11.08,139,0.8888888955116272,True
278,11.120000000000001,139,0.9166666865348816,False
279,11.16,142,0.9444444179534912,False
280,11.200000000000001,141,0.9722222089767456,False
281,11.24,141,0.9428571462631226,False
282,11.28,139,0.9444444179534912,False
283,11.32,130,0.8333333134651184,True
284,11.36,138,0.8888888955116272,True
285,11.4,144,0.96875,False
286,11.44,143,0.8611111044883728,True
287,11.48,141,0.9722222089767456,False
288,11.52,140,0.9444444179534912,False
289,11.56,141,0.9722222089767456,False
290,11.6,141,0.9444444179534912,False
291,11.64,142,0.96875,False
292,11.68,139,0.9166666865348816,False
293,11.72,138,0.8611111044883728,True
294,11.76,144,0.8611111044883728,True
295,11.8,127,0.8611111044883728,True
296,11.84,138,0.7777777910232544,True
297,11.88,126,0.8611111044883728,True
298,11.92,135,0.7428571581840515,True
299,11.96,137,0.8611111044883728,True
300,12.0,143,0.7777777910232544,True
301,12.040000000000001,138,0.75,True
302,12.08,136,0.75,True
303,12.120000000000001,139,0.8055555820465088,True
304,12.16,140,0.7777777910232544,True
305,12.200000000000001,133,0.7777777910232544,True
306,12.24,139,0.75,True
307,12.280000000000001,173,0.0,True
308,12.32,134,0.7428571581840515,True
309,12.36,132,0.7777777910232544,True
310,12.4,122,0.7222222089767456,True
311,12.44,129,0.8611111044883728,True
312,12.48,126,0.8055555820465088,True
313,12.52,129,0.7428571581840515,True
314,12.56,130,0.8611111044883728,True
315,12.6,127,0.8529411554336548,True
316,12.64,125,0.75,True
317,12.68,124,0.75,True
318,12.72,122,0.8055555820465088,True
319,12.76,124,0.7714285850524902,True
320,12.8,145,0.7777777910232544,True
321,12.84,117,0.8611111044883728,True
322,12.88,125,0.75,True
323,12.92,117,0.8333333134651184,True
324,12.96,121,0.875,True
325,13.0,123,0.8529411554336548,True
326,13.040000000000001,124,0.7714285850524902,True
327,13.08,129,0.8611111044883728,True
328,13.120000000000001,124,0.8571428656578064,True
329,13.16,122,0.8333333134651184,True
330,13.200000000000001,126,0.75,True
331,13.24,124,0.7777777910232544,True
332,13.280000000000001,126,0.8611111044883728,True
333,13.32,142,0.9166666865348816,False
334,13.36,115,0.9166666865348816,False
335,13.4,129,0.8055555820465088,True
336,13.44,131,0.7222222089767456,True
337,13.48,127,0.8285714387893677,True
338,13.52,130,0.875,True
339,13.56,125,0.7428571581840515,True
340,13.6,131,0.7777777910232544,True
341,13.64,133,0.8055555820465088,True
342,13.68,135,0.7777777910232544,True
343,13.72,131,0.8333333134651184,True
344,13.76,128,0.7941176295280457,True
345,13.8,130,0.8333333134651184,True
346,13.84,128,0.8055555820465088,True
347,13.88,131,0.875,True
348,13.92,131,0.8611111044883728,True
349,13.96,127,0.8055555820465088,True
350,14.0,126,0.8611111044883728,True
351,14.040000000000001,124,0.8285714387893677,True
352,14.08,123,0.84375,True
353,14.120000000000001,124,0.8333333134651184,True
354,14.16,125,0.8333333134651184,True
355,14.200000000000001,124,0.8333333134651184,True
356,14.24,126,0.8333333134651184,True
357,14.280000000000001,133,0.7222222089767456,True
358,14.32,131,0.75,True
359,14.36,127,0.7941176295280457,True
360,14.4,129,0.8333333134651184,True
361,14.44,126,0.8055555820465088,True
362,14.48,131,0.75,True
363,14.52,133,0.7222222089767456,True
364,14.56,127,0.8333333134651184,True
365,14.6,214,0.5833333134651184,True
366,14.64,126,0.8333333134651184,True
367,14.68,130,0.8611111044883728,True
368,14.72,155,0.6857143044471741,True
369,14.76,160,0.6388888955116272,True
370,14.8,131,0.84375,True
371,14.84,123,0.8611111044883728,True
372,14.88,117,0.8333333134651184,True
373,14.92,112,0.8333333134651184,True
374,14.96,116,0.8611111044883728,True
375,15.0,113,0.8333333134651184,True
376,15.040000000000001,117,0.8333333134651184,True
377,15.08,171,0.5555555820465088,True
378,15.120000000000001,120,0.800000011920929,True
379,15.16,104,0.8333333134651184,True
380,15.200000000000001,119,0.8285714387893677,True
381,15.24,327,0.5555555820465088,True
382,15.280000000000001,117,0.8055555820465088,True
383,15.32,106,0.8611111044883728,True
384,15.36,125,0.75,True
385,15.4,113,0.8333333134651184,True
386,15.44,110,0.8333333134651184,True
387,15.48,121,0.8333333134651184,True
388,15.52,111,0.8611111044883728,True
389,15.56,116,0.8285714387893677,True
390,15.6,112,0.8333333134651184,True
391,15.64,116,0.8333333134651184,True
392,15.68,117,0.8333333134651184,True
393,15.72,118,0.7777777910232544,True
394,15.76,120,0.8333333134651184,True
395,15.8,116,0.8055555820465088,True
396,15.84,121,0.8823529481887817,True
397,15.88,121,0.8055555820465088,True
398,15.92,116,0.8333333134651184,True
399,15.96,115,0.8333333134651184,True
400,16.0,117,0.8333333134651184,True
401,16.04,116,0.8611111044883728,True
402,16.080000000000002,141,0.4722222089767456,True
403,16.12,122,0.8611111044883728,True
404,16.16,119,0.8333333134651184,True
405,16.2,168,0.5555555820465088,True
406,16.240000000000002,122,0.8611111044883728,True
407,16.28,115,0.9142857193946838,False
408,16.32,122,0.8611111044883728,True
409,16.36,121,0.8529411554336548,True
410,16.4,113,0.8857142925262451,True
411,16.44,128,0.8333333134651184,True
412,16.48,121,0.8055555820465088,True
413,16.52,131,0.7777777910232544,True
414,16.56,127,0.8611111044883728,True
415,16.6,128,0.8611111044883728,True
416,16.64,126,0.7777777910232544,True
417,16.68,125,0.8611111044883728,True
418,16.72,128,0.7777777910232544,True
419,16.76,126,0.8333333134651184,True
420,16.8,126,0.8333333134651184,True
421,16.84,130,0.8235294222831726,True
422,16.88,260,0.5555555820465088,True
423,16.92,132,0.8055555820465088,True
424,16.96,130,0.8055555820465088,True
425,17.0,128,0.8333333134651184,True
426,17.04,125,0.8333333134651184,True
427,17.080000000000002,128,0.8055555820465088,True
428,17.12,125,0.8285714387893677,True
429,17.16,130,0.875,True
430,17.2,128,0.8529411554336548,True
431,17.240000000000002,115,0.8285714387893677,True
432,17.28,129,0.8333333134651184,True
433,17.32,127,0.800000011920929,True
434,17.36,132,0.75,True
435,17.400000000000002,131,0.8333333134651184,True
436,17.44,133,0.8333333134651184,True
437,17.48,131,0.7777777910232544,True
