frame_id,timestamp,diameter,confidence,is_bad_data
0,0.0,243,1.0,False
1,0.01666699961508853,245,1.0,False
2,0.03333399923017706,246,1.0,False
3,0.05000099884526559,243,1.0,False
4,0.06666799846035412,241,1.0,False
5,0.08333499807544265,244,1.0,False
6,0.10000199769053118,243,1.0,False
7,0.11666899730561972,242,1.0,False
8,0.13333599692070824,240,1.0,False
9,0.15000299653579677,245,1.0,False
10,0.1666699961508853,244,1.0,False
11,0.18333699576597384,248,1.0,False
12,0.20000399538106237,245,1.0,False
13,0.2166709949961509,240,1.0,False
14,0.23333799461123944,245,1.0,False
15,0.25000499422632794,245,1.0,False
16,0.2666719938414165,244,1.0,False
17,0.28333899345650504,243,1.0,False
18,0.30000599307159354,245,1.0,False
19,0.3166729926866821,244,1.0,False
20,0.3333399923017706,241,1.0,False
21,0.35000699191685913,239,1.0,False
22,0.3666739915319477,230,1.0,False
23,0.3833409911470362,234,1.0,False
24,0.40000799076212473,228,1.0,False
25,0.4166749903772133,227,1.0,False
26,0.4333419899923018,225,1.0,False
27,0.45000898960739033,229,1.0,False
28,0.4666759892224789,226,1.0,False
29,0.4833429888375674,224,0.9722222089767456,False
30,0.5000099884526559,224,1.0,False
31,0.5166769880677444,218,1.0,False
32,0.533343987682833,224,1.0,False
33,0.5500109872979215,224,1.0,False
34,0.5666779869130101,225,1.0,False
35,0.5833449865280985,229,1.0,False
36,0.6000119861431871,228,1.0,False
37,0.6166789857582756,228,1.0,False
38,0.6333459853733642,226,1.0,False
39,0.6500129849884527,230,1.0,False
40,0.6666799846035412,226,1.0,False
41,0.6833469842186297,229,1.0,False
42,0.7000139838337183,227,1.0,False
43,0.7166809834488068,231,1.0,False
44,0.7333479830638954,231,1.0,False
45,0.7500149826789839,232,1.0,False
46,0.7666819822940724,235,1.0,False
47,0.7833489819091609,235,1.0,False
48,0.8000159815242495,235,1.0,False
49,0.816682981139338,235,1.0,False
50,0.8333499807544266,235,1.0,False
51,0.850016980369515,234,1.0,False
52,0.8666839799846036,237,1.0,False
53,0.8833509795996921,235,1.0,False
54,0.9000179792147807,232,1.0,False
55,0.9166849788298692,234,1.0,False
56,0.9333519784449578,238,1.0,False
57,0.9500189780600462,235,1.0,False
58,0.9666859776751348,236,1.0,False
59,0.9833529772902233,236,1.0,False
60,1.0000199769053117,237,1.0,False
61,1.0166869765204003,235,1.0,False
62,1.0333539761354888,241,1.0,False
63,1.0500209757505774,238,1.0,False
64,1.066687975365666,240,1.0,False
65,1.0833549749807545,239,1.0,False
66,1.100021974595843,237,1.0,False
67,1.1166889742109316,233,1.0,False
68,1.1333559738260202,236,1.0,False
69,1.1500229734411087,236,1.0,False
70,1.166689973056197,241,1.0,False
71,1.1833569726712856,236,1.0,False
72,1.2000239722863741,230,1.0,False
73,1.2166909719014627,226,1.0,False
74,1.2333579715165512,218,1.0,False
75,1.2500249711316398,214,1.0,False
76,1.2666919707467283,211,1.0,False
77,1.283358970361817,205,0.9722222089767456,False
78,1.3000259699769054,196,0.9444444179534912,False
79,1.316692969591994,201,1.0,False
80,1.3333599692070823,199,0.9444444179534912,False
81,1.3500269688221709,200,0.9722222089767456,False
82,1.3666939684372594,193,0.9722222089767456,False
83,1.383360968052348,188,0.8823529481887817,True
84,1.4000279676674365,192,0.9722222089767456,False
85,1.416694967282525,188,1.0,False
86,1.4333619668976136,192,0.9722222089767456,False
87,1.4500289665127022,193,0.9444444179534912,False
88,1.4666959661277907,183,0.9166666865348816,False
89,1.4833629657428793,190,0.970588207244873,False
90,1.5000299653579678,192,0.9444444179534912,False
91,1.5166969649730562,185,0.9444444179534912,False
92,1.5333639645881447,194,1.0,False
93,1.5500309642032333,196,0.9444444179534912,False
94,1.5666979638183218,196,0.970588207244873,False
95,1.5833649634334104,202,0.9722222089767456,False
96,1.600031963048499,198,1.0,False
97,1.6166989626635875,202,0.9444444179534912,False
98,1.633365962278676,204,1.0,False
99,1.6500329618937646,208,0.9722222089767456,False
100,1.6666999615088531,205,0.9722222089767456,False
101,1.6833669611239417,210,1.0,False
102,1.70003396073903,215,1.0,False
103,1.7167009603541186,209,1.0,False
104,1.7333679599692071,212,1.0,False
105,1.7500349595842957,212,0.9722222089767456,False
106,1.7667019591993842,215,1.0,False
107,1.7833689588144728,212,1.0,False
108,1.8000359584295613,208,0.9722222089767456,False
109,1.8167029580446499,219,0.9722222089767456,False
110,1.8333699576597384,211,1.0,False
111,1.850036957274827,219,1.0,False
112,1.8667039568899155,216,1.0,False
113,1.8833709565050039,215,1.0,False
114,1.9000379561200924,219,1.0,False
115,1.916704955735181,219,1.0,False
116,1.9333719553502695,217,1.0,False
117,1.950038954965358,219,1.0,False
118,1.9667059545804466,216,1.0,False
119,1.9833729541955352,216,1.0,False
120,2.0000399538106235,216,1.0,False
121,2.0167069534257123,218,1.0,False
122,2.0333739530408006,220,1.0,False
123,2.0500409526558894,217,1.0,False
124,2.0667079522709777,219,1.0,False
125,2.0833749518860665,218,1.0,False
126,2.100041951501155,222,0.9444444179534912,False
127,2.1167089511162436,215,1.0,False
128,2.133375950731332,214,1.0,False
129,2.1500429503464202,215,1.0,False
130,2.166709949961509,219,1.0,False
131,2.1833769495765973,216,1.0,False
132,2.200043949191686,220,0.9722222089767456,False
133,2.2167109488067744,216,1.0,False
134,2.233377948421863,220,1.0,False
135,2.2500449480369515,222,1.0,False
136,2.2667119476520403,222,0.9722222089767456,False
137,2.2833789472671286,217,1.0,False
138,2.3000459468822174,219,1.0,False
139,2.3167129464973057,219,1.0,False
140,2.333379946112394,220,1.0,False
141,2.350046945727483,222,1.0,False
142,2.366713945342571,224,0.9722222089767456,False
143,2.38338094495766,219,1.0,False
144,2.4000479445727483,223,1.0,False
145,2.416714944187837,223,1.0,False
146,2.4333819438029254,220,1.0,False
147,2.450048943418014,219,1.0,False
148,2.4667159430331025,222,1.0,False
149,2.4833829426481913,219,1.0,False
150,2.5000499422632796,232,1.0,False
151,2.516716941878368,222,1.0,False
152,2.5333839414934567,224,1.0,False
153,2.550050941108545,224,0.9714285731315613,False
154,2.566717940723634,224,0.970588207244873,False
155,2.583384940338722,222,1.0,False
156,2.600051939953811,219,1.0,False
157,2.6167189395688992,224,1.0,False
158,2.633385939183988,225,0.9722222089767456,False
159,2.6500529387990763,224,1.0,False
160,2.6667199384141647,220,1.0,False
161,2.6833869380292534,223,1.0,False
162,2.7000539376443418,224,1.0,False
163,2.7167209372594305,223,1.0,False
164,2.733387936874519,227,1.0,False
165,2.7500549364896076,225,1.0,False
166,2.766721936104696,219,1.0,False
167,2.7833889357197847,229,1.0,False
168,2.800055935334873,226,1.0,False
169,2.816722934949962,226,1.0,False
170,2.83338993456505,222,1.0,False
171,2.8500569341801385,220,1.0,False
172,2.8667239337952273,221,1.0,False
173,2.8833909334103156,218,1.0,False
174,2.9000579330254044,216,1.0,False
175,2.9167249326404927,219,1.0,False
176,2.9333919322555815,219,1.0,False
177,2.95005893187067,222,1.0,False
178,2.9667259314857586,225,1.0,False
179,2.983392931100847,223,1.0,False
180,3.0000599307159357,226,1.0,False
181,3.016726930331024,224,1.0,False
182,3.0333939299461123,226,1.0,False
183,3.050060929561201,223,1.0,False
184,3.0667279291762894,227,1.0,False
185,3.083394928791378,224,1.0,False
186,3.1000619284064665,226,1.0,False
187,3.1167289280215553,227,1.0,False
188,3.1333959276366437,226,1.0,False
189,3.1500629272517324,224,0.9722222089767456,False
190,3.1667299268668208,226,1.0,False
191,3.1833969264819095,224,1.0,False
192,3.200063926096998,231,1.0,False
193,3.216730925712086,225,1.0,False
194,3.233397925327175,226,1.0,False
195,3.2500649249422633,225,1.0,False
196,3.266731924557352,226,1.0,False
197,3.2833989241724404,226,1.0,False
198,3.300065923787529,226,1.0,False
199,3.3167329234026175,224,1.0,False
200,3.3333999230177063,227,1.0,False
201,3.3500669226327946,226,0.9722222089767456,False
202,3.3667339222478834,228,1.0,False
203,3.3834009218629717,227,1.0,False
204,3.40006792147806,226,1.0,False
205,3.416734921093149,225,1.0,False
206,3.433401920708237,226,1.0,False
207,3.450068920323326,227,1.0,False
208,3.4667359199384142,228,1.0,False
209,3.483402919553503,229,1.0,False
210,3.5000699191685913,227,1.0,False
211,3.51673691878368,227,1.0,False
212,3.5334039183987684,225,1.0,False
213,3.550070918013857,229,1.0,False
214,3.5667379176289455,224,1.0,False
215,3.583404917244034,230,1.0,False
216,3.6000719168591226,229,1.0,False
217,3.616738916474211,227,1.0,False
218,3.6334059160892997,221,1.0,False
219,3.650072915704388,228,1.0,False
220,3.666739915319477,229,1.0,False
221,3.683406914934565,226,1.0,False
222,3.700073914549654,227,1.0,False
223,3.7167409141647423,224,1.0,False
224,3.733407913779831,227,1.0,False
225,3.7500749133949194,227,1.0,False
