frame_id,timestamp,diameter,confidence,is_bad_data
216,7.2,242,1.0,False
217,7.233333333333333,241,1.0,False
218,7.266666666666667,243,1.0,False
219,7.3,241,1.0,False
220,7.333333333333333,242,1.0,False
221,7.366666666666666,241,1.0,False
222,7.3999999999999995,239,1.0,False
223,7.433333333333334,240,1.0,False
224,7.466666666666667,239,1.0,False
225,7.5,240,1.0,False
226,7.533333333333333,240,1.0,False
227,7.566666666666666,240,1.0,False
228,7.6,240,1.0,False
229,7.633333333333333,241,1.0,False
230,7.666666666666667,243,1.0,False
231,7.7,240,1.0,False
232,7.733333333333333,241,1.0,False
233,7.766666666666667,243,1.0,False
234,7.8,239,1.0,False
235,7.833333333333333,240,1.0,False
236,7.866666666666666,239,1.0,False
237,7.8999999999999995,239,1.0,False
238,7.933333333333334,239,1.0,False
239,7.966666666666667,241,1.0,False
240,8.0,240,1.0,False
241,8.033333333333333,241,1.0,False
242,8.066666666666666,241,1.0,False
243,8.1,243,1.0,False
244,8.133333333333333,240,1.0,False
245,8.166666666666666,242,1.0,False
246,8.2,242,1.0,False
247,8.233333333333333,241,1.0,False
248,8.266666666666666,241,1.0,False
249,8.3,243,1.0,False
250,8.333333333333334,241,1.0,False
251,8.366666666666667,240,1.0,False
252,8.4,240,1.0,False
253,8.433333333333334,240,1.0,False
254,8.466666666666667,244,1.0,False
255,8.5,242,1.0,False
256,8.533333333333333,244,1.0,False
257,8.566666666666666,241,1.0,False
258,8.6,240,1.0,False
259,8.633333333333333,241,1.0,False
260,8.666666666666666,243,1.0,False
261,8.7,241,1.0,False
262,8.733333333333333,240,1.0,False
263,8.766666666666666,240,1.0,False
264,8.8,241,1.0,False
265,8.833333333333334,242,1.0,False
266,8.866666666666667,241,1.0,False
267,8.9,240,1.0,False
268,8.933333333333334,241,1.0,False
269,8.966666666666667,242,1.0,False
270,9.0,242,1.0,False
271,9.033333333333333,240,1.0,False
272,9.066666666666666,244,1.0,False
273,9.1,243,1.0,False
274,9.133333333333333,240,1.0,False
275,9.166666666666666,242,1.0,False
276,9.2,241,1.0,False
277,9.233333333333333,242,1.0,False
278,9.266666666666666,242,1.0,False
279,9.3,240,1.0,False
280,9.333333333333334,241,1.0,False
281,9.366666666666667,241,1.0,False
282,9.4,239,1.0,False
283,9.433333333333334,242,1.0,False
284,9.466666666666667,238,1.0,False
285,9.5,241,1.0,False
286,9.533333333333333,241,1.0,False
287,9.566666666666666,241,1.0,False
288,9.6,242,1.0,False
289,9.633333333333333,239,1.0,False
290,9.666666666666666,243,1.0,False
291,9.7,240,1.0,False
292,9.733333333333333,240,1.0,False
293,9.766666666666666,240,1.0,False
294,9.8,242,1.0,False
295,9.833333333333334,241,1.0,False
296,9.866666666666667,241,1.0,False
297,9.9,242,1.0,False
298,9.933333333333334,242,1.0,False
299,9.966666666666667,245,1.0,False
300,10.0,241,1.0,False
301,10.033333333333333,242,1.0,False
302,10.066666666666666,242,1.0,False
303,10.1,242,1.0,False
304,10.133333333333333,242,1.0,False
305,10.166666666666666,241,1.0,False
306,10.2,241,1.0,False
307,10.233333333333333,243,1.0,False
308,10.266666666666666,241,1.0,False
309,10.3,241,1.0,False
310,10.333333333333334,240,1.0,False
311,10.366666666666667,239,1.0,False
312,10.4,240,1.0,False
313,10.433333333333334,242,1.0,False
314,10.466666666666667,240,1.0,False
315,10.5,242,1.0,False
316,10.533333333333333,242,1.0,False
317,10.566666666666666,239,1.0,False
318,10.6,239,1.0,False
319,10.633333333333333,241,1.0,False
320,10.666666666666666,239,1.0,False
321,10.7,240,1.0,False
322,10.733333333333333,242,1.0,False
323,10.766666666666666,239,1.0,False
324,10.8,242,1.0,False
325,10.833333333333334,240,1.0,False
326,10.866666666666667,240,1.0,False
327,10.9,242,1.0,False
328,10.933333333333334,242,1.0,False
329,10.966666666666667,241,1.0,False
330,11.0,242,1.0,False
331,11.033333333333333,240,1.0,False
332,11.066666666666666,241,1.0,False
333,11.1,242,1.0,False
334,11.133333333333333,241,1.0,False
335,11.166666666666666,238,1.0,False
336,11.2,243,1.0,False
337,11.233333333333333,241,1.0,False
338,11.266666666666666,241,1.0,False
339,11.3,243,1.0,False
340,11.333333333333334,240,1.0,False
341,11.366666666666667,239,1.0,False
342,11.4,240,1.0,False
343,11.433333333333334,244,1.0,False
344,11.466666666666667,241,1.0,False
345,11.5,242,1.0,False
346,11.533333333333333,239,1.0,False
347,11.566666666666666,240,1.0,False
348,11.6,241,1.0,False
349,11.633333333333333,241,1.0,False
350,11.666666666666666,243,1.0,False
351,11.7,242,1.0,False
352,11.733333333333333,240,1.0,False
353,11.766666666666666,243,1.0,False
354,11.8,242,1.0,False
355,11.833333333333334,239,1.0,False
356,11.866666666666667,241,1.0,False
357,11.9,241,1.0,False
358,11.933333333333334,241,1.0,False
359,11.966666666666667,243,1.0,False
360,12.0,242,1.0,False
361,12.033333333333333,242,1.0,False
362,12.066666666666666,241,1.0,False
363,12.1,241,1.0,False
364,12.133333333333333,244,1.0,False
365,12.166666666666666,241,1.0,False
366,12.2,239,1.0,False
367,12.233333333333333,240,1.0,False
368,12.266666666666666,239,1.0,False
369,12.3,242,1.0,False
370,12.333333333333334,242,1.0,False
371,12.366666666666667,241,1.0,False
372,12.4,241,1.0,False
373,12.433333333333334,242,1.0,False
374,12.466666666666667,242,1.0,False
375,12.5,241,1.0,False
376,12.533333333333333,240,1.0,False
377,12.566666666666666,241,1.0,False
378,12.6,242,1.0,False
379,12.633333333333333,238,1.0,False
380,12.666666666666666,241,1.0,False
381,12.7,244,1.0,False
382,12.733333333333333,240,1.0,False
383,12.766666666666666,242,1.0,False
384,12.8,242,1.0,False
385,12.833333333333334,243,1.0,False
386,12.866666666666667,241,1.0,False
387,12.9,241,1.0,False
388,12.933333333333334,242,1.0,False
389,12.966666666666667,239,1.0,False
390,13.0,243,1.0,False
391,13.033333333333333,241,1.0,False
392,13.066666666666666,241,1.0,False
393,13.1,242,1.0,False
394,13.133333333333333,241,1.0,False
395,13.166666666666666,242,1.0,False
396,13.2,242,1.0,False
397,13.233333333333333,245,1.0,False
398,13.266666666666666,238,1.0,False
399,13.299999999999999,243,1.0,False
400,13.333333333333334,241,1.0,False
401,13.366666666666667,240,1.0,False
402,13.4,242,1.0,False
403,13.433333333333334,241,1.0,False
404,13.466666666666667,239,1.0,False
405,13.5,240,1.0,False
406,13.533333333333333,240,1.0,False
407,13.566666666666666,240,1.0,False
408,13.6,238,1.0,False
409,13.633333333333333,243,1.0,False
410,13.666666666666666,242,1.0,False
