frame_id,timestamp,diameter,confidence,is_bad_data
0,0.0,240,1.0,False
1,0.0333330008312552,241,1.0,False
2,0.0666660016625104,243,1.0,False
3,0.09999900249376559,242,1.0,False
4,0.1333320033250208,242,1.0,False
5,0.166665004156276,243,1.0,False
6,0.19999800498753117,241,1.0,False
7,0.23333100581878638,241,1.0,False
8,0.2666640066500416,241,1.0,False
9,0.29999700748129676,241,1.0,False
10,0.333330008312552,240,1.0,False
11,0.3666630091438072,239,1.0,False
12,0.39999600997506235,241,1.0,False
13,0.4333290108063176,241,1.0,False
14,0.46666201163757276,240,1.0,False
15,0.499995012468828,240,1.0,False
16,0.5333280133000832,237,1.0,False
17,0.5666610141313384,242,1.0,False
18,0.5999940149625935,239,1.0,False
19,0.6333270157938488,241,1.0,False
20,0.666660016625104,240,1.0,False
21,0.6999930174563591,242,1.0,False
22,0.7333260182876143,240,1.0,False
23,0.7666590191188696,242,1.0,False
24,0.7999920199501247,238,1.0,False
25,0.8333250207813799,241,1.0,False
26,0.8666580216126352,241,1.0,False
27,0.8999910224438904,240,1.0,False
28,0.9333240232751455,242,1.0,False
29,0.9666570241064008,243,1.0,False
30,0.999990024937656,240,1.0,False
31,1.0333230257689112,241,1.0,False
32,1.0666560266001663,241,1.0,False
33,1.0999890274314215,242,1.0,False
34,1.1333220282626768,241,1.0,False
35,1.166655029093932,242,1.0,False
36,1.199988029925187,240,1.0,False
37,1.2333210307564424,244,1.0,False
38,1.2666540315876975,241,1.0,False
39,1.2999870324189526,243,1.0,False
40,1.333320033250208,240,1.0,False
41,1.366653034081463,242,1.0,False
42,1.3999860349127182,241,1.0,False
43,1.4333190357439736,244,1.0,False
44,1.4666520365752287,240,1.0,False
45,1.4999850374064838,240,1.0,False
46,1.5333180382377392,240,1.0,False
47,1.5666510390689943,240,1.0,False
48,1.5999840399002494,241,1.0,False
49,1.6333170407315047,242,1.0,False
50,1.6666500415627599,239,1.0,False
51,1.6999830423940152,240,1.0,False
52,1.7333160432252703,241,1.0,False
53,1.7666490440565255,242,1.0,False
54,1.7999820448877808,240,1.0,False
55,1.833315045719036,241,1.0,False
56,1.866648046550291,240,1.0,False
57,1.8999810473815464,241,1.0,False
58,1.9333140482128015,239,1.0,False
59,1.9666470490440566,242,1.0,False
60,1.999980049875312,242,1.0,False
61,2.033313050706567,242,1.0,False
62,2.0666460515378224,246,1.0,False
63,2.0999790523690773,241,1.0,False
64,2.1333120532003327,241,1.0,False
65,2.166645054031588,243,1.0,False
66,2.199978054862843,241,1.0,False
67,2.2333110556940983,242,1.0,False
68,2.2666440565253536,242,1.0,False
69,2.2999770573566085,242,1.0,False
70,2.333310058187864,243,1.0,False
71,2.366643059019119,241,1.0,False
72,2.399976059850374,243,1.0,False
73,2.4333090606816294,241,1.0,False
74,2.466642061512885,243,1.0,False
75,2.4999750623441397,241,1.0,False
76,2.533308063175395,241,1.0,False
77,2.5666410640066504,241,1.0,False
78,2.5999740648379053,241,1.0,False
79,2.6333070656691606,242,1.0,False
80,2.666640066500416,240,1.0,False
81,2.699973067331671,241,1.0,False
82,2.733306068162926,241,1.0,False
83,2.7666390689941815,241,1.0,False
84,2.7999720698254364,240,1.0,False
85,2.833305070656692,243,1.0,False
86,2.866638071487947,241,1.0,False
87,2.899971072319202,240,1.0,False
88,2.9333040731504574,241,1.0,False
89,2.9666370739817127,239,1.0,False
90,2.9999700748129676,240,1.0,False
91,3.033303075644223,246,1.0,False
92,3.0666360764754783,241,1.0,False
93,3.099969077306733,241,1.0,False
94,3.1333020781379886,240,1.0,False
95,3.166635078969244,241,1.0,False
96,3.199968079800499,242,1.0,False
97,3.233301080631754,240,1.0,False
98,3.2666340814630095,242,1.0,False
99,3.299967082294265,240,1.0,False
100,3.3333000831255197,241,1.0,False
101,3.366633083956775,242,1.0,False
102,3.3999660847880304,241,1.0,False
103,3.4332990856192853,240,1.0,False
104,3.4666320864505407,241,1.0,False
105,3.499965087281796,241,1.0,False
106,3.533298088113051,241,1.0,False
107,3.5666310889443062,241,1.0,False
108,3.5999640897755616,240,1.0,False
109,3.6332970906068165,238,1.0,False
110,3.666630091438072,243,1.0,False
111,3.699963092269327,242,1.0,False
112,3.733296093100582,243,1.0,False
113,3.7666290939318374,241,1.0,False
114,3.7999620947630928,242,1.0,False
115,3.8332950955943477,240,1.0,False
116,3.866628096425603,239,1.0,False
117,3.8999610972568584,241,1.0,False
118,3.9332940980881133,242,1.0,False
119,3.9666270989193686,241,1.0,False
120,3.999960099750624,240,1.0,False
121,4.033293100581879,241,1.0,False
122,4.066626101413134,242,1.0,False
123,4.099959102244389,242,1.0,False
124,4.133292103075645,239,1.0,False
125,4.1666251039069,242,1.0,False
126,4.199958104738155,241,1.0,False
127,4.2332911055694105,241,1.0,False
128,4.266624106400665,244,1.0,False
129,4.29995710723192,240,1.0,False
130,4.333290108063176,239,1.0,False
131,4.366623108894431,242,1.0,False
132,4.399956109725686,243,1.0,False
